date,t1,tVal,bin,windowSize
2020-09-29 23:00:00,2020-09-30 10:00:00,-7.960145827932268,-1.0,11
2020-09-30 00:00:00,2020-09-30 09:00:00,-11.476100190298501,-1.0,9
2020-09-30 01:00:00,2020-09-30 09:00:00,-9.057730614440445,-1.0,8
2020-09-30 02:00:00,2020-09-30 09:00:00,-6.909171867548957,-1.0,7
2020-09-30 03:00:00,2020-09-30 09:00:00,-5.155253646486403,-1.0,6
2020-09-30 04:00:00,2020-09-30 09:00:00,-3.4639917426133855,-1.0,5
2020-09-30 05:00:00,2020-09-30 18:00:00,3.1990803895589046,1.0,13
2020-09-30 06:00:00,2020-09-30 18:00:00,6.564648676723907,1.0,12
2020-09-30 07:00:00,2020-09-30 18:00:00,6.485720912037427,1.0,11
2020-09-30 08:00:00,2020-09-30 17:00:00,8.59872094616377,1.0,9
2020-09-30 09:00:00,2020-09-30 17:00:00,13.553370597734517,1.0,8
2020-09-30 10:00:00,2020-09-30 17:00:00,11.824329252133268,1.0,7
2020-09-30 11:00:00,2020-09-30 17:00:00,9.389546508152401,1.0,6
2020-09-30 12:00:00,2020-09-30 17:00:00,7.071784970826233,1.0,5
2020-09-30 13:00:00,2020-10-01 08:00:00,5.015449232073833,1.0,19
2020-09-30 14:00:00,2020-10-01 09:00:00,5.335081729456623,1.0,19
2020-09-30 15:00:00,2020-10-01 10:00:00,6.085084302812433,1.0,19
2020-09-30 16:00:00,2020-10-01 11:00:00,7.120689922929572,1.0,19
2020-09-30 17:00:00,2020-10-01 12:00:00,8.12822668656355,1.0,19
2020-09-30 18:00:00,2020-10-01 13:00:00,10.206595768624082,1.0,19
2020-09-30 19:00:00,2020-10-01 13:00:00,11.169538477320831,1.0,18
2020-09-30 20:00:00,2020-10-01 13:00:00,10.45998175646845,1.0,17
2020-09-30 21:00:00,2020-10-01 13:00:00,9.265919463588748,1.0,16
2020-09-30 22:00:00,2020-10-01 13:00:00,8.221944850820966,1.0,15
2020-09-30 23:00:00,2020-10-01 13:00:00,7.438467206505677,1.0,14
2020-10-01 00:00:00,2020-10-01 13:00:00,6.541406574140677,1.0,13
2020-10-01 01:00:00,2020-10-01 13:00:00,7.085165077455522,1.0,12
2020-10-01 02:00:00,2020-10-01 13:00:00,6.071681577370367,1.0,11
2020-10-01 03:00:00,2020-10-01 11:00:00,7.2352154003994835,1.0,8
2020-10-01 04:00:00,2020-10-01 10:00:00,6.145658705732493,1.0,6
2020-10-01 05:00:00,2020-10-02 00:00:00,-5.6131885427543144,-1.0,19
2020-10-01 06:00:00,2020-10-02 01:00:00,-6.136940554371875,-1.0,19
2020-10-01 07:00:00,2020-10-02 02:00:00,-6.234788554897142,-1.0,19
2020-10-01 08:00:00,2020-10-02 02:00:00,-6.167287701386442,-1.0,18
2020-10-01 09:00:00,2020-10-02 00:00:00,-5.880677793811448,-1.0,15
2020-10-01 10:00:00,2020-10-02 05:00:00,-5.368102241535287,-1.0,19
2020-10-01 11:00:00,2020-10-02 06:00:00,-5.36880783064148,-1.0,19
2020-10-01 12:00:00,2020-10-02 07:00:00,-5.033709018808088,-1.0,19
2020-10-01 13:00:00,2020-10-01 18:00:00,-5.421773215966955,-1.0,5
2020-10-01 14:00:00,2020-10-02 09:00:00,-4.384297949834227,-1.0,19
2020-10-01 15:00:00,2020-10-02 10:00:00,-4.097691781065338,-1.0,19
2020-10-01 16:00:00,2020-10-02 11:00:00,-4.046047928143538,-1.0,19
2020-10-01 17:00:00,2020-10-02 12:00:00,-3.792064022881358,-1.0,19
2020-10-01 18:00:00,2020-10-02 13:00:00,-4.707454144982254,-1.0,19
2020-10-01 19:00:00,2020-10-02 13:00:00,-6.4921922826723035,-1.0,18
2020-10-01 20:00:00,2020-10-02 13:00:00,-5.9680193010025375,-1.0,17
2020-10-01 21:00:00,2020-10-02 13:00:00,-6.0964146122479725,-1.0,16
2020-10-01 22:00:00,2020-10-02 12:00:00,-5.752637680603741,-1.0,14
2020-10-01 23:00:00,2020-10-02 12:00:00,-5.428601799164839,-1.0,13
2020-10-02 00:00:00,2020-10-02 12:00:00,-4.903591531572744,-1.0,12
2020-10-02 01:00:00,2020-10-02 12:00:00,-4.52487066444759,-1.0,11
2020-10-02 02:00:00,2020-10-02 12:00:00,-3.7709271935013016,-1.0,10
2020-10-02 03:00:00,2020-10-02 11:00:00,-3.0251293637689267,-1.0,8
2020-10-02 04:00:00,2020-10-02 12:00:00,-2.102197150194286,-1.0,8
2020-10-02 05:00:00,2020-10-02 21:00:00,4.617935593268564,1.0,16
2020-10-02 06:00:00,2020-10-02 21:00:00,4.813698993997056,1.0,15
2020-10-02 07:00:00,2020-10-03 02:00:00,4.242364254773286,1.0,19
2020-10-02 08:00:00,2020-10-02 19:00:00,4.913386604893299,1.0,11
2020-10-02 09:00:00,2020-10-02 18:00:00,4.983320768538022,1.0,9
2020-10-02 10:00:00,2020-10-02 18:00:00,5.268793177763142,1.0,8
2020-10-02 11:00:00,2020-10-02 18:00:00,4.2706602356376635,1.0,7
2020-10-02 12:00:00,2020-10-02 18:00:00,2.9926562400460157,1.0,6
2020-10-02 13:00:00,2020-10-02 18:00:00,1.7536021555454027,1.0,5
2020-10-02 14:00:00,2020-10-02 22:00:00,-1.4965707873990117,-1.0,8
2020-10-02 15:00:00,2020-10-03 05:00:00,1.1967907270256293,1.0,14
2020-10-02 16:00:00,2020-10-02 22:00:00,-1.2003371314358142,-1.0,6
2020-10-02 17:00:00,2020-10-02 22:00:00,-1.8992598676886263,-1.0,5
2020-10-02 18:00:00,2020-10-03 05:00:00,0.9538826426861745,1.0,11
2020-10-02 19:00:00,2020-10-03 05:00:00,1.3943636835319158,1.0,10
2020-10-02 20:00:00,2020-10-03 05:00:00,1.4385879434485254,1.0,9
2020-10-02 21:00:00,2020-10-03 05:00:00,0.9936012983409982,1.0,8
2020-10-02 22:00:00,2020-10-03 05:00:00,1.3853523710527942,1.0,7
2020-10-02 23:00:00,2020-10-03 09:00:00,-4.144824837238357,-1.0,10
2020-10-03 00:00:00,2020-10-03 09:00:00,-3.207142617855676,-1.0,9
2020-10-03 01:00:00,2020-10-03 09:00:00,-3.53336730166808,-1.0,8
2020-10-03 02:00:00,2020-10-03 21:00:00,3.2494952588064505,1.0,19
2020-10-03 03:00:00,2020-10-03 21:00:00,3.3404794127695734,1.0,18
2020-10-03 04:00:00,2020-10-03 09:00:00,-3.605804558244694,-1.0,5
2020-10-03 05:00:00,2020-10-03 20:00:00,4.3474388385078315,1.0,15
2020-10-03 06:00:00,2020-10-03 20:00:00,6.74676976813972,1.0,14
2020-10-03 07:00:00,2020-10-03 20:00:00,6.98745538649014,1.0,13
2020-10-03 08:00:00,2020-10-03 20:00:00,6.302700937023666,1.0,12
2020-10-03 09:00:00,2020-10-03 20:00:00,5.128285555766109,1.0,11
2020-10-03 10:00:00,2020-10-03 20:00:00,4.098421514357169,1.0,10
2020-10-03 11:00:00,2020-10-03 20:00:00,4.156876119776706,1.0,9
2020-10-03 12:00:00,2020-10-03 20:00:00,4.789001656724227,1.0,8
2020-10-03 13:00:00,2020-10-03 20:00:00,4.184317551940407,1.0,7
2020-10-03 14:00:00,2020-10-03 20:00:00,4.314692468989045,1.0,6
2020-10-03 15:00:00,2020-10-03 20:00:00,3.367755335487612,1.0,5
2020-10-03 16:00:00,2020-10-04 11:00:00,2.7065342168478383,1.0,19
2020-10-03 17:00:00,2020-10-04 02:00:00,-5.444252744784386,-1.0,9
2020-10-03 18:00:00,2020-10-04 02:00:00,-5.215108757119983,-1.0,8
2020-10-03 19:00:00,2020-10-04 14:00:00,4.542891580565431,1.0,19
2020-10-03 20:00:00,2020-10-04 15:00:00,5.43909716426947,1.0,19
2020-10-03 21:00:00,2020-10-04 15:00:00,6.9464751746343305,1.0,18
2020-10-03 22:00:00,2020-10-04 15:00:00,7.226468125235398,1.0,17
2020-10-03 23:00:00,2020-10-04 18:00:00,6.79325779295716,1.0,19
2020-10-04 00:00:00,2020-10-04 09:00:00,7.639305995220454,1.0,9
2020-10-04 01:00:00,2020-10-04 09:00:00,7.260194248215705,1.0,8
2020-10-04 02:00:00,2020-10-04 08:00:00,7.505356149101133,1.0,6
2020-10-04 03:00:00,2020-10-04 22:00:00,7.099362274082857,1.0,19
2020-10-04 04:00:00,2020-10-04 23:00:00,6.925552455201073,1.0,19
2020-10-04 05:00:00,2020-10-05 00:00:00,6.63330876342771,1.0,19
2020-10-04 06:00:00,2020-10-05 01:00:00,6.921152513834403,1.0,19
2020-10-04 07:00:00,2020-10-05 02:00:00,7.1142805200377515,1.0,19
2020-10-04 08:00:00,2020-10-05 03:00:00,8.448873709628673,1.0,19
2020-10-04 09:00:00,2020-10-05 03:00:00,9.544477094746098,1.0,18
2020-10-04 10:00:00,2020-10-05 03:00:00,10.172755386723725,1.0,17
2020-10-04 11:00:00,2020-10-05 03:00:00,9.56976591971289,1.0,16
2020-10-04 12:00:00,2020-10-05 03:00:00,8.82880930414153,1.0,15
2020-10-04 13:00:00,2020-10-05 03:00:00,8.025010469994927,1.0,14
2020-10-04 14:00:00,2020-10-05 03:00:00,8.179983563947141,1.0,13
2020-10-04 15:00:00,2020-10-05 02:00:00,7.814634105337194,1.0,11
2020-10-04 16:00:00,2020-10-05 02:00:00,6.819611878663697,1.0,10
2020-10-04 17:00:00,2020-10-05 02:00:00,5.449553480956214,1.0,9
2020-10-04 18:00:00,2020-10-05 03:00:00,4.208887907854348,1.0,9
2020-10-04 19:00:00,2020-10-05 03:00:00,3.086130957136129,1.0,8
2020-10-04 20:00:00,2020-10-05 03:00:00,2.312423653783963,1.0,7
2020-10-04 21:00:00,2020-10-05 02:00:00,2.5187945305205184,1.0,5
2020-10-04 22:00:00,2020-10-05 17:00:00,2.3154425261853295,1.0,19
2020-10-04 23:00:00,2020-10-05 17:00:00,2.221790707683083,1.0,18
2020-10-05 00:00:00,2020-10-05 07:00:00,-6.343659397414337,-1.0,7
2020-10-05 01:00:00,2020-10-05 07:00:00,-4.760258030093617,-1.0,6
2020-10-05 02:00:00,2020-10-05 21:00:00,4.616425154571368,1.0,19
2020-10-05 03:00:00,2020-10-05 22:00:00,6.6542160376059325,1.0,19
2020-10-05 04:00:00,2020-10-05 23:00:00,8.93019729501917,1.0,19
2020-10-05 05:00:00,2020-10-06 00:00:00,9.314927774714533,1.0,19
2020-10-05 06:00:00,2020-10-06 01:00:00,9.570381100176297,1.0,19
2020-10-05 07:00:00,2020-10-06 02:00:00,9.20322760824204,1.0,19
2020-10-05 08:00:00,2020-10-06 03:00:00,8.290020717396795,1.0,19
2020-10-05 09:00:00,2020-10-06 04:00:00,8.552422881555566,1.0,19
2020-10-05 10:00:00,2020-10-06 04:00:00,7.8219357031863215,1.0,18
2020-10-05 11:00:00,2020-10-06 04:00:00,6.919369986875125,1.0,17
2020-10-05 12:00:00,2020-10-06 04:00:00,6.105997714422518,1.0,16
2020-10-05 13:00:00,2020-10-06 04:00:00,5.283659767181812,1.0,15
2020-10-05 14:00:00,2020-10-06 04:00:00,4.7081255148342995,1.0,14
2020-10-05 15:00:00,2020-10-06 04:00:00,4.606483243059516,1.0,13
2020-10-05 16:00:00,2020-10-06 04:00:00,4.590834803664919,1.0,12
2020-10-05 17:00:00,2020-10-06 04:00:00,3.98498914835544,1.0,11
2020-10-05 18:00:00,2020-10-06 02:00:00,4.140741573315116,1.0,8
2020-10-05 19:00:00,2020-10-06 04:00:00,3.348396305308179,1.0,9
2020-10-05 20:00:00,2020-10-06 15:00:00,-4.268445668121248,-1.0,19
2020-10-05 21:00:00,2020-10-06 15:00:00,-4.718635788216848,-1.0,18
2020-10-05 22:00:00,2020-10-06 15:00:00,-5.043135075233908,-1.0,17
2020-10-05 23:00:00,2020-10-06 15:00:00,-5.174939421995112,-1.0,16
2020-10-06 00:00:00,2020-10-06 15:00:00,-6.399556008015432,-1.0,15
2020-10-06 01:00:00,2020-10-06 15:00:00,-5.818445260666482,-1.0,14
2020-10-06 02:00:00,2020-10-06 15:00:00,-5.601319319796122,-1.0,13
2020-10-06 03:00:00,2020-10-06 22:00:00,-5.94417718159673,-1.0,19
2020-10-06 04:00:00,2020-10-06 23:00:00,-6.332889882644121,-1.0,19
2020-10-06 05:00:00,2020-10-07 00:00:00,-6.324240771222113,-1.0,19
2020-10-06 06:00:00,2020-10-07 01:00:00,-6.5423562451161175,-1.0,19
2020-10-06 07:00:00,2020-10-07 02:00:00,-6.432861115818427,-1.0,19
2020-10-06 08:00:00,2020-10-07 03:00:00,-5.871120446150144,-1.0,19
2020-10-06 09:00:00,2020-10-07 04:00:00,-5.884802878409837,-1.0,19
2020-10-06 10:00:00,2020-10-07 05:00:00,-5.3639509025817835,-1.0,19
2020-10-06 11:00:00,2020-10-07 05:00:00,-4.6649106888052,-1.0,18
2020-10-06 12:00:00,2020-10-07 05:00:00,-4.471121692855659,-1.0,17
2020-10-06 13:00:00,2020-10-07 05:00:00,-4.045441009364184,-1.0,16
2020-10-06 14:00:00,2020-10-07 05:00:00,-3.4178652250817483,-1.0,15
2020-10-06 15:00:00,2020-10-07 05:00:00,-2.8896692424009327,-1.0,14
2020-10-06 16:00:00,2020-10-06 21:00:00,-5.637931124248622,-1.0,5
2020-10-06 17:00:00,2020-10-06 22:00:00,-2.9373397758034194,-1.0,5
2020-10-06 18:00:00,2020-10-06 23:00:00,-1.3695528703224193,-1.0,5
2020-10-06 19:00:00,2020-10-07 14:00:00,4.76065841054559,1.0,19
2020-10-06 20:00:00,2020-10-07 15:00:00,5.557168389475296,1.0,19
2020-10-06 21:00:00,2020-10-07 16:00:00,5.694554501438882,1.0,19
2020-10-06 22:00:00,2020-10-07 17:00:00,5.8484841832160335,1.0,19
2020-10-06 23:00:00,2020-10-07 18:00:00,6.469657390317063,1.0,19
2020-10-07 00:00:00,2020-10-07 19:00:00,6.892514513067104,1.0,19
2020-10-07 01:00:00,2020-10-07 20:00:00,7.7640988775598005,1.0,19
2020-10-07 02:00:00,2020-10-07 21:00:00,7.987828790354577,1.0,19
2020-10-07 03:00:00,2020-10-07 22:00:00,8.49985001002734,1.0,19
2020-10-07 04:00:00,2020-10-07 23:00:00,8.915552943816317,1.0,19
2020-10-07 05:00:00,2020-10-08 00:00:00,8.300478958422202,1.0,19
2020-10-07 06:00:00,2020-10-08 00:00:00,7.367516096390625,1.0,18
2020-10-07 07:00:00,2020-10-08 00:00:00,7.227563026775107,1.0,17
2020-10-07 08:00:00,2020-10-07 23:00:00,8.89947020032874,1.0,15
2020-10-07 09:00:00,2020-10-07 22:00:00,9.124300139918594,1.0,13
2020-10-07 10:00:00,2020-10-07 22:00:00,9.361466773969308,1.0,12
2020-10-07 11:00:00,2020-10-07 22:00:00,7.825469801146065,1.0,11
2020-10-07 12:00:00,2020-10-07 22:00:00,6.371521697265051,1.0,10
2020-10-07 13:00:00,2020-10-07 22:00:00,5.842926484976287,1.0,9
2020-10-07 14:00:00,2020-10-07 21:00:00,5.423500026363879,1.0,7
2020-10-07 15:00:00,2020-10-07 21:00:00,3.993729807028147,1.0,6
2020-10-07 16:00:00,2020-10-08 11:00:00,-4.495327065033024,-1.0,19
2020-10-07 17:00:00,2020-10-08 12:00:00,-5.57608206190107,-1.0,19
2020-10-07 18:00:00,2020-10-08 11:00:00,-6.947193158370521,-1.0,17
2020-10-07 19:00:00,2020-10-08 08:00:00,-9.881635415702213,-1.0,13
2020-10-07 20:00:00,2020-10-08 10:00:00,-8.645865646312902,-1.0,14
2020-10-07 21:00:00,2020-10-08 08:00:00,-9.300519077602994,-1.0,11
2020-10-07 22:00:00,2020-10-08 10:00:00,-8.296618432807401,-1.0,12
2020-10-07 23:00:00,2020-10-08 10:00:00,-7.720680298818049,-1.0,11
2020-10-08 00:00:00,2020-10-08 10:00:00,-6.9491208973118095,-1.0,10
2020-10-08 01:00:00,2020-10-08 10:00:00,-5.817212133122358,-1.0,9
2020-10-08 02:00:00,2020-10-08 10:00:00,-6.5134961420782265,-1.0,8
2020-10-08 03:00:00,2020-10-08 10:00:00,-6.9658856190291685,-1.0,7
2020-10-08 04:00:00,2020-10-08 23:00:00,7.354962334429241,1.0,19
2020-10-08 05:00:00,2020-10-09 00:00:00,7.917505921393102,1.0,19
2020-10-08 06:00:00,2020-10-09 00:00:00,7.733268050604874,1.0,18
2020-10-08 07:00:00,2020-10-09 00:00:00,7.500340414492654,1.0,17
2020-10-08 08:00:00,2020-10-09 00:00:00,7.000167666577988,1.0,16
2020-10-08 09:00:00,2020-10-08 18:00:00,7.642721515039402,1.0,9
2020-10-08 10:00:00,2020-10-08 17:00:00,7.20826472053514,1.0,7
2020-10-08 11:00:00,2020-10-08 17:00:00,6.4582007549963105,1.0,6
2020-10-08 12:00:00,2020-10-08 17:00:00,5.162421600461418,1.0,5
2020-10-08 13:00:00,2020-10-08 18:00:00,2.8067582377094635,1.0,5
2020-10-08 14:00:00,2020-10-09 00:00:00,1.5683305878882474,1.0,10
2020-10-08 15:00:00,2020-10-08 20:00:00,-4.515821350276642,-1.0,5
2020-10-08 16:00:00,2020-10-08 21:00:00,-2.3108034425924258,-1.0,5
2020-10-08 17:00:00,2020-10-09 12:00:00,2.074202693351824,1.0,19
2020-10-08 18:00:00,2020-10-09 13:00:00,3.0777071732962162,1.0,19
2020-10-08 19:00:00,2020-10-09 00:00:00,3.9807891142813916,1.0,5
2020-10-08 20:00:00,2020-10-09 15:00:00,4.401355913368951,1.0,19
2020-10-08 21:00:00,2020-10-09 16:00:00,4.784837620846219,1.0,19
2020-10-08 22:00:00,2020-10-09 17:00:00,5.279806826793801,1.0,19
2020-10-08 23:00:00,2020-10-09 18:00:00,5.7862434007874795,1.0,19
2020-10-09 00:00:00,2020-10-09 19:00:00,5.844000517674247,1.0,19
2020-10-09 01:00:00,2020-10-09 20:00:00,6.3851846693401955,1.0,19
2020-10-09 02:00:00,2020-10-09 20:00:00,6.106209888524933,1.0,18
2020-10-09 03:00:00,2020-10-09 18:00:00,6.177546280236736,1.0,15
2020-10-09 04:00:00,2020-10-09 17:00:00,6.253785757706403,1.0,13
2020-10-09 05:00:00,2020-10-09 17:00:00,6.139880324771864,1.0,12
2020-10-09 06:00:00,2020-10-09 14:00:00,5.951354225570536,1.0,8
2020-10-09 07:00:00,2020-10-09 14:00:00,4.948591973631502,1.0,7
2020-10-09 08:00:00,2020-10-10 03:00:00,4.552414906202016,1.0,19
2020-10-09 09:00:00,2020-10-10 04:00:00,4.786763614912671,1.0,19
2020-10-09 10:00:00,2020-10-10 05:00:00,4.932290285166708,1.0,19
2020-10-09 11:00:00,2020-10-10 06:00:00,4.971511728722044,1.0,19
2020-10-09 12:00:00,2020-10-10 07:00:00,5.595825910417123,1.0,19
2020-10-09 13:00:00,2020-10-10 08:00:00,6.158265994014201,1.0,19
2020-10-09 14:00:00,2020-10-10 09:00:00,6.904725909942814,1.0,19
2020-10-09 15:00:00,2020-10-10 09:00:00,7.150776281376318,1.0,18
2020-10-09 16:00:00,2020-10-10 09:00:00,7.137989138522532,1.0,17
2020-10-09 17:00:00,2020-10-10 09:00:00,7.100473441169571,1.0,16
2020-10-09 18:00:00,2020-10-10 09:00:00,7.054291574930563,1.0,15
2020-10-09 19:00:00,2020-10-10 09:00:00,6.719935673620894,1.0,14
2020-10-09 20:00:00,2020-10-10 09:00:00,6.079589873492398,1.0,13
2020-10-09 21:00:00,2020-10-10 06:00:00,5.6984871027737585,1.0,9
2020-10-09 22:00:00,2020-10-10 06:00:00,5.019577123812485,1.0,8
2020-10-09 23:00:00,2020-10-10 05:00:00,4.218481634134558,1.0,6
2020-10-10 00:00:00,2020-10-10 05:00:00,3.3879093633042396,1.0,5
2020-10-10 01:00:00,2020-10-10 06:00:00,1.956942020366153,1.0,5
2020-10-10 02:00:00,2020-10-10 14:00:00,-3.022139343833946,-1.0,12
2020-10-10 03:00:00,2020-10-10 12:00:00,-4.062656611392931,-1.0,9
2020-10-10 04:00:00,2020-10-10 12:00:00,-3.8836497004737716,-1.0,8
2020-10-10 05:00:00,2020-10-10 12:00:00,-3.02130782333375,-1.0,7
2020-10-10 06:00:00,2020-10-10 12:00:00,-2.4605144453274885,-1.0,6
2020-10-10 07:00:00,2020-10-10 12:00:00,-1.74409313964527,-1.0,5
2020-10-10 08:00:00,2020-10-10 13:00:00,-1.2495028379541857,-1.0,5
2020-10-10 09:00:00,2020-10-10 20:00:00,0.8375017824309033,1.0,11
2020-10-10 10:00:00,2020-10-10 15:00:00,4.25354973418869,1.0,5
2020-10-10 11:00:00,2020-10-10 19:00:00,2.2878785995965347,1.0,8
2020-10-10 12:00:00,2020-10-10 19:00:00,1.7712235180132536,1.0,7
2020-10-10 13:00:00,2020-10-11 01:00:00,-2.0360596127489314,-1.0,12
2020-10-10 14:00:00,2020-10-11 01:00:00,-2.4171919127707238,-1.0,11
2020-10-10 15:00:00,2020-10-11 01:00:00,-3.3340936981533287,-1.0,10
2020-10-10 16:00:00,2020-10-11 01:00:00,-2.4341339354796916,-1.0,9
2020-10-10 17:00:00,2020-10-11 01:00:00,-3.513118723158855,-1.0,8
2020-10-10 18:00:00,2020-10-11 01:00:00,-4.064177251293904,-1.0,7
2020-10-10 19:00:00,2020-10-11 01:00:00,-3.354534481584911,-1.0,6
2020-10-10 20:00:00,2020-10-11 15:00:00,3.811744484980049,1.0,19
2020-10-10 21:00:00,2020-10-11 16:00:00,4.570463288766462,1.0,19
2020-10-10 22:00:00,2020-10-11 17:00:00,5.3300013194675415,1.0,19
2020-10-10 23:00:00,2020-10-11 18:00:00,6.901553962488543,1.0,19
2020-10-11 00:00:00,2020-10-11 19:00:00,7.532138578750776,1.0,19
2020-10-11 01:00:00,2020-10-11 19:00:00,6.601163439469245,1.0,18
2020-10-11 02:00:00,2020-10-11 19:00:00,5.795257162631194,1.0,17
2020-10-11 03:00:00,2020-10-11 19:00:00,6.809801876570192,1.0,16
2020-10-11 04:00:00,2020-10-11 19:00:00,6.630848179817496,1.0,15
2020-10-11 05:00:00,2020-10-11 19:00:00,6.004965178943967,1.0,14
2020-10-11 06:00:00,2020-10-11 19:00:00,4.9867802717158,1.0,13
2020-10-11 07:00:00,2020-10-11 19:00:00,4.402829185440368,1.0,12
2020-10-11 08:00:00,2020-10-11 19:00:00,4.712473523007955,1.0,11
2020-10-11 09:00:00,2020-10-11 19:00:00,4.037927651565224,1.0,10
2020-10-11 10:00:00,2020-10-11 19:00:00,3.0264607798934966,1.0,9
2020-10-11 11:00:00,2020-10-11 19:00:00,2.054122473095112,1.0,8
2020-10-11 12:00:00,2020-10-11 19:00:00,2.891370809045689,1.0,7
2020-10-11 13:00:00,2020-10-11 18:00:00,2.8386152118443886,1.0,5
2020-10-11 14:00:00,2020-10-11 22:00:00,-2.5798286075556947,-1.0,8
2020-10-11 15:00:00,2020-10-11 22:00:00,-2.935920450175133,-1.0,7
2020-10-11 16:00:00,2020-10-11 22:00:00,-2.650279930020315,-1.0,6
2020-10-11 17:00:00,2020-10-11 22:00:00,-3.792747871262335,-1.0,5
2020-10-11 18:00:00,2020-10-12 13:00:00,-2.2481408129074283,-1.0,19
2020-10-11 19:00:00,2020-10-12 06:00:00,1.7631951103906174,1.0,11
2020-10-11 20:00:00,2020-10-12 06:00:00,4.863347632421838,1.0,10
2020-10-11 21:00:00,2020-10-12 03:00:00,6.1719203885397365,1.0,6
2020-10-11 22:00:00,2020-10-12 03:00:00,5.2080428481600745,1.0,5
2020-10-11 23:00:00,2020-10-12 05:00:00,5.239480087329256,1.0,6
2020-10-12 00:00:00,2020-10-12 06:00:00,3.6951675148840364,1.0,6
2020-10-12 01:00:00,2020-10-12 13:00:00,-3.9470842177981087,-1.0,12
2020-10-12 02:00:00,2020-10-12 13:00:00,-4.32520256173622,-1.0,11
2020-10-12 03:00:00,2020-10-12 22:00:00,4.723963036992424,1.0,19
2020-10-12 04:00:00,2020-10-12 23:00:00,4.973142839619658,1.0,19
2020-10-12 05:00:00,2020-10-12 23:00:00,5.022288989344517,1.0,18
2020-10-12 06:00:00,2020-10-12 22:00:00,5.379600493277674,1.0,16
2020-10-12 07:00:00,2020-10-12 22:00:00,5.7939961963255335,1.0,15
2020-10-12 08:00:00,2020-10-12 22:00:00,5.8968124637475645,1.0,14
2020-10-12 09:00:00,2020-10-12 22:00:00,6.176038451916169,1.0,13
2020-10-12 10:00:00,2020-10-12 22:00:00,6.37670336030024,1.0,12
2020-10-12 11:00:00,2020-10-12 17:00:00,6.637303935393373,1.0,6
2020-10-12 12:00:00,2020-10-12 17:00:00,5.362012223069504,1.0,5
2020-10-12 13:00:00,2020-10-12 22:00:00,4.0532901794626275,1.0,9
2020-10-12 14:00:00,2020-10-12 22:00:00,3.7703730447036725,1.0,8
2020-10-12 15:00:00,2020-10-13 10:00:00,-3.2953043718683355,-1.0,19
2020-10-12 16:00:00,2020-10-13 10:00:00,-4.402792817664131,-1.0,18
2020-10-12 17:00:00,2020-10-13 10:00:00,-4.239268103280838,-1.0,17
2020-10-12 18:00:00,2020-10-13 13:00:00,-4.102620210492416,-1.0,19
2020-10-12 19:00:00,2020-10-13 14:00:00,-4.643280009320535,-1.0,19
2020-10-12 20:00:00,2020-10-13 15:00:00,-4.941528146294152,-1.0,19
2020-10-12 21:00:00,2020-10-13 16:00:00,-5.425124343321544,-1.0,19
2020-10-12 22:00:00,2020-10-13 17:00:00,-5.415555588583298,-1.0,19
2020-10-12 23:00:00,2020-10-13 18:00:00,-6.04336207981638,-1.0,19
2020-10-13 00:00:00,2020-10-13 19:00:00,-5.719077660286597,-1.0,19
2020-10-13 01:00:00,2020-10-13 20:00:00,-5.4720969652124225,-1.0,19
2020-10-13 02:00:00,2020-10-13 20:00:00,-5.302095239333833,-1.0,18
2020-10-13 03:00:00,2020-10-13 20:00:00,-4.868643992674306,-1.0,17
2020-10-13 04:00:00,2020-10-13 19:00:00,-5.256243932937122,-1.0,15
2020-10-13 05:00:00,2020-10-13 19:00:00,-5.22513560196407,-1.0,14
2020-10-13 06:00:00,2020-10-13 18:00:00,-4.8729898049753695,-1.0,12
2020-10-13 07:00:00,2020-10-13 18:00:00,-4.402029812675604,-1.0,11
2020-10-13 08:00:00,2020-10-13 18:00:00,-4.334009492733753,-1.0,10
2020-10-13 09:00:00,2020-10-13 18:00:00,-4.230687788706464,-1.0,9
2020-10-13 10:00:00,2020-10-13 18:00:00,-3.5008224752561645,-1.0,8
2020-10-13 11:00:00,2020-10-13 16:00:00,-4.782953794893943,-1.0,5
2020-10-13 12:00:00,2020-10-13 17:00:00,-2.506544946225986,-1.0,5
2020-10-13 13:00:00,2020-10-14 03:00:00,3.5370855186097425,1.0,14
2020-10-13 14:00:00,2020-10-14 01:00:00,7.0497910984213945,1.0,11
2020-10-13 15:00:00,2020-10-14 01:00:00,5.972060714069309,1.0,10
2020-10-13 16:00:00,2020-10-14 01:00:00,6.878501022573167,1.0,9
2020-10-13 17:00:00,2020-10-14 01:00:00,5.400735901577867,1.0,8
2020-10-13 18:00:00,2020-10-14 01:00:00,4.249321307006913,1.0,7
2020-10-13 19:00:00,2020-10-14 01:00:00,2.902771582140497,1.0,6
2020-10-13 20:00:00,2020-10-14 13:00:00,-2.555011512841595,-1.0,17
2020-10-13 21:00:00,2020-10-14 12:00:00,-3.565692920686277,-1.0,15
2020-10-13 22:00:00,2020-10-14 12:00:00,-3.0367174594663227,-1.0,14
2020-10-13 23:00:00,2020-10-14 12:00:00,-2.9115791190978313,-1.0,13
2020-10-14 00:00:00,2020-10-14 12:00:00,-2.4049862184016106,-1.0,12
2020-10-14 01:00:00,2020-10-14 06:00:00,-3.025969007956018,-1.0,5
2020-10-14 02:00:00,2020-10-14 20:00:00,-2.0774467145300752,-1.0,18
